Site Name ,MARIAHO,,,
Site Number ,2,,,
Logger ,Integrating Light Sensor,,,
Logger Serial Number ,10956,,,
,,,,
,,,,
Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,
,,,,
3300,7/1/18, 23:00:00,0,0
3301,7/1/18, 23:15:00,0,0
3302,7/1/18, 23:30:00,0,0
3303,7/1/18, 23:45:00,0,0
3304,7/1/18, 24:00:00,0,0
3305,8/1/18, 00:15:00,0,0
3306,8/1/18, 00:30:00,0,0
3307,8/1/18, 00:45:00,0,0
3308,8/1/18, 01:00:00,0,0
3309,8/1/18, 01:15:00,0,0
3310,8/1/18, 01:30:00,0,0
3311,8/1/18, 01:45:00,0,0
3312,8/1/18, 02:00:00,0,0
3313,8/1/18, 02:15:00,0,0
3314,8/1/18, 02:30:00,0,0
3315,8/1/18, 02:45:00,0,0
3316,8/1/18, 03:00:00,0,0
3317,8/1/18, 03:15:00,0,0
3318,8/1/18, 03:30:00,0,0
3319,8/1/18, 03:45:00,0,0
3320,8/1/18, 04:00:00,0,0
3321,8/1/18, 04:15:00,0,0
3322,8/1/18, 04:30:00,0,0
3323,8/1/18, 04:45:00,0,0
3324,8/1/18, 05:00:00,0,0
3325,8/1/18, 05:15:00,0,0
3326,8/1/18, 05:30:00,0,0
3327,8/1/18, 05:45:00,0,0
3328,8/1/18, 06:00:00,0,0
3329,8/1/18, 06:15:00,0,0
3330,8/1/18, 06:30:00,0,0
3331,8/1/18, 06:45:00,0,0
3332,8/1/18, 07:00:00,0,0
3333,8/1/18, 07:15:00,0,0
3334,8/1/18, 07:30:00,11,11
3335,8/1/18, 07:45:00,31,31
3336,8/1/18, 08:00:00,52,52
3337,8/1/18, 08:15:00,68,68
3338,8/1/18, 08:30:00,62,62
3339,8/1/18, 08:45:00,101,101
3340,8/1/18, 09:00:00,173,173
3341,8/1/18, 09:15:00,213,213
3342,8/1/18, 09:30:00,247,247
3343,8/1/18, 09:45:00,267,267
3344,8/1/18, 10:00:00,287,287
3345,8/1/18, 10:15:00,521,521
3346,8/1/18, 10:30:00,366,366
3347,8/1/18, 10:45:00,502,502
3348,8/1/18, 11:00:00,648,648
3349,8/1/18, 11:15:00,571,571
3350,8/1/18, 11:30:00,643,643
3351,8/1/18, 11:45:00,657,657
3352,8/1/18, 12:00:00,758,758
3353,8/1/18, 12:15:00,620,620
3354,8/1/18, 12:30:00,646,646
3355,8/1/18, 12:45:00,965,965
3356,8/1/18, 13:00:00,690,690
3357,8/1/18, 13:15:00,831,831
3358,8/1/18, 13:30:00,874,874
3359,8/1/18, 13:45:00,803,803
3360,8/1/18, 14:00:00,657,657
3361,8/1/18, 14:15:00,557,557
3362,8/1/18, 14:30:00,680,680
3363,8/1/18, 14:45:00,555,555
3364,8/1/18, 15:00:00,442,442
3365,8/1/18, 15:15:00,294,294
3366,8/1/18, 15:30:00,233,233
3367,8/1/18, 15:45:00,314,314
3368,8/1/18, 16:00:00,130,130
3369,8/1/18, 16:15:00,117,117
3370,8/1/18, 16:30:00,132,132
3371,8/1/18, 16:45:00,123,123
3372,8/1/18, 17:00:00,95,95
3373,8/1/18, 17:15:00,62,62
3374,8/1/18, 17:30:00,40,40
3375,8/1/18, 17:45:00,15,15
3376,8/1/18, 18:00:00,9,9
3377,8/1/18, 18:15:00,2,2
3378,8/1/18, 18:30:00,0,0
3379,8/1/18, 18:45:00,0,0
3380,8/1/18, 19:00:00,0,0
3381,8/1/18, 19:15:00,0,0
3382,8/1/18, 19:30:00,0,0
3383,8/1/18, 19:45:00,0,0
3384,8/1/18, 20:00:00,0,0
3385,8/1/18, 20:15:00,0,0
3386,8/1/18, 20:30:00,0,0
3387,8/1/18, 20:45:00,0,0
3388,8/1/18, 21:00:00,0,0
3389,8/1/18, 21:15:00,0,0
3390,8/1/18, 21:30:00,0,0
3391,8/1/18, 21:45:00,0,0
3392,8/1/18, 22:00:00,0,0
3393,8/1/18, 22:15:00,0,0
3394,8/1/18, 22:30:00,0,0
3395,8/1/18, 22:45:00,0,0
3396,8/1/18, 23:00:00,0,0
3397,8/1/18, 23:15:00,0,0
3398,8/1/18, 23:30:00,0,0
3399,8/1/18, 23:45:00,0,0
3400,8/1/18, 24:00:00,0,0
3401,9/1/18, 00:15:00,0,0
3402,9/1/18, 00:30:00,0,0
3403,9/1/18, 00:45:00,0,0
3404,9/1/18, 01:00:00,0,0
3405,9/1/18, 01:15:00,0,0
3406,9/1/18, 01:30:00,0,0
3407,9/1/18, 01:45:00,0,0
3408,9/1/18, 02:00:00,0,0
3409,9/1/18, 02:15:00,0,0
3410,9/1/18, 02:30:00,0,0
3411,9/1/18, 02:45:00,0,0
3412,9/1/18, 03:00:00,0,0
3413,9/1/18, 03:15:00,0,0
3414,9/1/18, 03:30:00,0,0
3415,9/1/18, 03:45:00,0,0
3416,9/1/18, 04:00:00,0,0
3417,9/1/18, 04:15:00,0,0
3418,9/1/18, 04:30:00,0,0
3419,9/1/18, 04:45:00,0,0
3420,9/1/18, 05:00:00,0,0
3421,9/1/18, 05:15:00,0,0
3422,9/1/18, 05:30:00,0,0
3423,9/1/18, 05:45:00,0,0
3424,9/1/18, 06:00:00,0,0
3425,9/1/18, 06:15:00,0,0
3426,9/1/18, 06:30:00,0,0
3427,9/1/18, 06:45:00,0,0
3428,9/1/18, 07:00:00,0,0
3429,9/1/18, 07:15:00,0,0
3430,9/1/18, 07:30:00,14,14
3431,9/1/18, 07:45:00,46,46
3432,9/1/18, 08:00:00,71,71
3433,9/1/18, 08:15:00,143,143
3434,9/1/18, 08:30:00,70,70
3435,9/1/18, 08:45:00,109,109
3436,9/1/18, 09:00:00,255,255
3437,9/1/18, 09:15:00,316,316
3438,9/1/18, 09:30:00,371,371
3439,9/1/18, 09:45:00,358,358
3440,9/1/18, 10:00:00,307,307
3441,9/1/18, 10:15:00,409,409
3442,9/1/18, 10:30:00,657,657
3443,9/1/18, 10:45:00,635,635
3444,9/1/18, 11:00:00,480,480
3445,9/1/18, 11:15:00,256,256
3446,9/1/18, 11:30:00,738,738
3447,9/1/18, 11:45:00,1111,1111
3448,9/1/18, 12:00:00,272,272
3449,9/1/18, 12:15:00,376,376
3450,9/1/18, 12:30:00,656,656
3451,9/1/18, 12:45:00,533,533
3452,9/1/18, 13:00:00,339,339
3453,9/1/18, 13:15:00,462,462
3454,9/1/18, 13:30:00,1304,1304
3455,9/1/18, 13:45:00,3623,3623
3456,9/1/18, 14:00:00,4064,4064
3457,9/1/18, 14:15:00,2085,2085
3458,9/1/18, 14:30:00,1112,1112
3459,9/1/18, 14:45:00,369,369
3460,9/1/18, 15:00:00,377,377
3461,9/1/18, 15:15:00,285,285
3462,9/1/18, 15:30:00,282,282
3463,9/1/18, 15:45:00,238,238
3464,9/1/18, 16:00:00,280,280
3465,9/1/18, 16:15:00,187,187
3466,9/1/18, 16:30:00,176,176
3467,9/1/18, 16:45:00,136,136
3468,9/1/18, 17:00:00,109,109
3469,9/1/18, 17:15:00,51,51
3470,9/1/18, 17:30:00,41,41
3471,9/1/18, 17:45:00,22,22
3472,9/1/18, 18:00:00,9,9
3473,9/1/18, 18:15:00,1,1
3474,9/1/18, 18:30:00,0,0
3475,9/1/18, 18:45:00,0,0
3476,9/1/18, 19:00:00,0,0
3477,9/1/18, 19:15:00,0,0
3478,9/1/18, 19:30:00,0,0
3479,9/1/18, 19:45:00,0,0
3480,9/1/18, 20:00:00,0,0
3481,9/1/18, 20:15:00,0,0
3482,9/1/18, 20:30:00,0,0
3483,9/1/18, 20:45:00,0,0
3484,9/1/18, 21:00:00,0,0
3485,9/1/18, 21:15:00,0,0
3486,9/1/18, 21:30:00,0,0
3487,9/1/18, 21:45:00,0,0
3488,9/1/18, 22:00:00,0,0
3489,9/1/18, 22:15:00,0,0
3490,9/1/18, 22:30:00,0,0
3491,9/1/18, 22:45:00,0,0
3492,9/1/18, 23:00:00,0,0
3493,9/1/18, 23:15:00,0,0
3494,9/1/18, 23:30:00,0,0
3495,9/1/18, 23:45:00,0,0
3496,9/1/18, 24:00:00,0,0
3497,10/1/18, 00:15:00,0,0
3498,10/1/18, 00:30:00,0,0
3499,10/1/18, 00:45:00,0,0
3500,10/1/18, 01:00:00,0,0
3501,10/1/18, 01:15:00,0,0
3502,10/1/18, 01:30:00,0,0
3503,10/1/18, 01:45:00,0,0
3504,10/1/18, 02:00:00,0,0
3505,10/1/18, 02:15:00,0,0
3506,10/1/18, 02:30:00,0,0
3507,10/1/18, 02:45:00,0,0
3508,10/1/18, 03:00:00,0,0
3509,10/1/18, 03:15:00,0,0
3510,10/1/18, 03:30:00,0,0
3511,10/1/18, 03:45:00,0,0
3512,10/1/18, 04:00:00,0,0
3513,10/1/18, 04:15:00,0,0
3514,10/1/18, 04:30:00,0,0
3515,10/1/18, 04:45:00,0,0
3516,10/1/18, 05:00:00,0,0
3517,10/1/18, 05:15:00,0,0
3518,10/1/18, 05:30:00,0,0
3519,10/1/18, 05:45:00,0,0
3520,10/1/18, 06:00:00,0,0
3521,10/1/18, 06:15:00,0,0
3522,10/1/18, 06:30:00,0,0
3523,10/1/18, 06:45:00,0,0
3524,10/1/18, 07:00:00,0,0
3525,10/1/18, 07:15:00,1,1
3526,10/1/18, 07:30:00,12,12
3527,10/1/18, 07:45:00,29,29
3528,10/1/18, 08:00:00,59,59
3529,10/1/18, 08:15:00,59,59
3530,10/1/18, 08:30:00,65,65
3531,10/1/18, 08:45:00,134,134
3532,10/1/18, 09:00:00,117,117
3533,10/1/18, 09:15:00,227,227
3534,10/1/18, 09:30:00,272,272
3535,10/1/18, 09:45:00,418,418
3536,10/1/18, 10:00:00,229,229
3537,10/1/18, 10:15:00,370,370
3538,10/1/18, 10:30:00,647,647
3539,10/1/18, 10:45:00,789,789
3540,10/1/18, 11:00:00,810,810
3541,10/1/18, 11:15:00,803,803
3542,10/1/18, 11:30:00,867,867
3543,10/1/18, 11:45:00,988,988
3544,10/1/18, 12:00:00,795,795
3545,10/1/18, 12:15:00,820,820
3546,10/1/18, 12:30:00,1120,1120
3547,10/1/18, 12:45:00,1034,1034
3548,10/1/18, 13:00:00,1170,1170
3549,10/1/18, 13:15:00,1159,1159
3550,10/1/18, 13:30:00,1124,1124
3551,10/1/18, 13:45:00,1045,1045
3552,10/1/18, 14:00:00,1043,1043
3553,10/1/18, 14:15:00,1068,1068
3554,10/1/18, 14:30:00,860,860
3555,10/1/18, 14:45:00,707,707
3556,10/1/18, 15:00:00,791,791
3557,10/1/18, 15:15:00,662,662
3558,10/1/18, 15:30:00,537,537
3559,10/1/18, 15:45:00,335,335
3560,10/1/18, 16:00:00,221,221
3561,10/1/18, 16:15:00,234,234
3562,10/1/18, 16:30:00,188,188
3563,10/1/18, 16:45:00,165,165
3564,10/1/18, 17:00:00,66,66
3565,10/1/18, 17:15:00,44,44
3566,10/1/18, 17:30:00,36,36
3567,10/1/18, 17:45:00,23,23
3568,10/1/18, 18:00:00,12,12
3569,10/1/18, 18:15:00,2,2
3570,10/1/18, 18:30:00,0,0
3571,10/1/18, 18:45:00,0,0
3572,10/1/18, 19:00:00,0,0
3573,10/1/18, 19:15:00,0,0
3574,10/1/18, 19:30:00,0,0
3575,10/1/18, 19:45:00,0,0
3576,10/1/18, 20:00:00,0,0
3577,10/1/18, 20:15:00,0,0
3578,10/1/18, 20:30:00,0,0
3579,10/1/18, 20:45:00,0,0
3580,10/1/18, 21:00:00,0,0
3581,10/1/18, 21:15:00,0,0
3582,10/1/18, 21:30:00,0,0
3583,10/1/18, 21:45:00,0,0
3584,10/1/18, 22:00:00,0,0
3585,10/1/18, 22:15:00,0,0
3586,10/1/18, 22:30:00,0,0
3587,10/1/18, 22:45:00,0,0
3588,10/1/18, 23:00:00,0,0
3589,10/1/18, 23:15:00,0,0
3590,10/1/18, 23:30:00,0,0
3591,10/1/18, 23:45:00,0,0
3592,10/1/18, 24:00:00,0,0
3593,11/1/18, 00:15:00,0,0
3594,11/1/18, 00:30:00,0,0
3595,11/1/18, 00:45:00,0,0
3596,11/1/18, 01:00:00,0,0
3597,11/1/18, 01:15:00,0,0
3598,11/1/18, 01:30:00,0,0
3599,11/1/18, 01:45:00,0,0
3600,11/1/18, 02:00:00,0,0
3601,11/1/18, 02:15:00,0,0
3602,11/1/18, 02:30:00,0,0
3603,11/1/18, 02:45:00,0,0
3604,11/1/18, 03:00:00,0,0
3605,11/1/18, 03:15:00,0,0
3606,11/1/18, 03:30:00,0,0
3607,11/1/18, 03:45:00,0,0
3608,11/1/18, 04:00:00,0,0
3609,11/1/18, 04:15:00,0,0
3610,11/1/18, 04:30:00,0,0
3611,11/1/18, 04:45:00,0,0
3612,11/1/18, 05:00:00,0,0
3613,11/1/18, 05:15:00,0,0
3614,11/1/18, 05:30:00,0,0
3615,11/1/18, 05:45:00,0,0
3616,11/1/18, 06:00:00,0,0
3617,11/1/18, 06:15:00,0,0
3618,11/1/18, 06:30:00,0,0
3619,11/1/18, 06:45:00,0,0
3620,11/1/18, 07:00:00,0,0
3621,11/1/18, 07:15:00,0,0
3622,11/1/18, 07:30:00,16,16
3623,11/1/18, 07:45:00,42,42
3624,11/1/18, 08:00:00,41,41
3625,11/1/18, 08:15:00,62,62
3626,11/1/18, 08:30:00,72,72
3627,11/1/18, 08:45:00,95,95
3628,11/1/18, 09:00:00,184,184
3629,11/1/18, 09:15:00,249,249
3630,11/1/18, 09:30:00,204,204
3631,11/1/18, 09:45:00,200,200
3632,11/1/18, 10:00:00,441,441
3633,11/1/18, 10:15:00,447,447
3634,11/1/18, 10:30:00,454,454
3635,11/1/18, 10:45:00,495,495
3636,11/1/18, 11:00:00,249,249
3637,11/1/18, 11:15:00,645,645
3638,11/1/18, 11:30:00,948,948
3639,11/1/18, 11:45:00,767,767
3640,11/1/18, 12:00:00,756,756
3641,11/1/18, 12:15:00,924,924
3642,11/1/18, 12:30:00,1186,1186
3643,11/1/18, 12:45:00,1113,1113
3644,11/1/18, 13:00:00,1180,1180
3645,11/1/18, 13:15:00,1135,1135
3646,11/1/18, 13:30:00,1028,1028
3647,11/1/18, 13:45:00,1026,1026
3648,11/1/18, 14:00:00,1047,1047
3649,11/1/18, 14:15:00,957,957
3650,11/1/18, 14:30:00,1000,1000
3651,11/1/18, 14:45:00,832,832
3652,11/1/18, 15:00:00,769,769
3653,11/1/18, 15:15:00,780,780
3654,11/1/18, 15:30:00,596,596
3655,11/1/18, 15:45:00,405,405
3656,11/1/18, 16:00:00,306,306
3657,11/1/18, 16:15:00,200,200
3658,11/1/18, 16:30:00,138,138
3659,11/1/18, 16:45:00,131,131
3660,11/1/18, 17:00:00,117,117
3661,11/1/18, 17:15:00,102,102
3662,11/1/18, 17:30:00,54,54
3663,11/1/18, 17:45:00,26,26
3664,11/1/18, 18:00:00,13,13
3665,11/1/18, 18:15:00,3,3
3666,11/1/18, 18:30:00,0,0
3667,11/1/18, 18:45:00,0,0
3668,11/1/18, 19:00:00,0,0
3669,11/1/18, 19:15:00,0,0
3670,11/1/18, 19:30:00,0,0
3671,11/1/18, 19:45:00,0,0
3672,11/1/18, 20:00:00,0,0
3673,11/1/18, 20:15:00,0,0
3674,11/1/18, 20:30:00,0,0
3675,11/1/18, 20:45:00,0,0
3676,11/1/18, 21:00:00,0,0
3677,11/1/18, 21:15:00,0,0
3678,11/1/18, 21:30:00,0,0
3679,11/1/18, 21:45:00,0,0
3680,11/1/18, 22:00:00,0,0
3681,11/1/18, 22:15:00,0,0
3682,11/1/18, 22:30:00,0,0
3683,11/1/18, 22:45:00,0,0
3684,11/1/18, 23:00:00,0,0
3685,11/1/18, 23:15:00,0,0
3686,11/1/18, 23:30:00,0,0
3687,11/1/18, 23:45:00,0,0
3688,11/1/18, 24:00:00,0,0
3689,12/1/18, 00:15:00,0,0
3690,12/1/18, 00:30:00,0,0
3691,12/1/18, 00:45:00,0,0
3692,12/1/18, 01:00:00,0,0
3693,12/1/18, 01:15:00,0,0
3694,12/1/18, 01:30:00,0,0
3695,12/1/18, 01:45:00,0,0
3696,12/1/18, 02:00:00,0,0
3697,12/1/18, 02:15:00,0,0
3698,12/1/18, 02:30:00,0,0
3699,12/1/18, 02:45:00,0,0
3700,12/1/18, 03:00:00,0,0
3701,12/1/18, 03:15:00,0,0
3702,12/1/18, 03:30:00,0,0
3703,12/1/18, 03:45:00,0,0
3704,12/1/18, 04:00:00,0,0
3705,12/1/18, 04:15:00,0,0
3706,12/1/18, 04:30:00,0,0
3707,12/1/18, 04:45:00,0,0
3708,12/1/18, 05:00:00,0,0
3709,12/1/18, 05:15:00,0,0
3710,12/1/18, 05:30:00,0,0
3711,12/1/18, 05:45:00,0,0
3712,12/1/18, 06:00:00,0,0
3713,12/1/18, 06:15:00,0,0
3714,12/1/18, 06:30:00,0,0
3715,12/1/18, 06:45:00,0,0
3716,12/1/18, 07:00:00,0,0
3717,12/1/18, 07:15:00,0,0
3718,12/1/18, 07:30:00,9,9
3719,12/1/18, 07:45:00,19,19
3720,12/1/18, 08:00:00,27,27
3721,12/1/18, 08:15:00,34,34
3722,12/1/18, 08:30:00,40,40
3723,12/1/18, 08:45:00,53,53
3724,12/1/18, 09:00:00,109,109
3725,12/1/18, 09:15:00,162,162
3726,12/1/18, 09:30:00,194,194
3727,12/1/18, 09:45:00,233,233
3728,12/1/18, 10:00:00,283,283
3729,12/1/18, 10:15:00,346,346
3730,12/1/18, 10:30:00,420,420
3731,12/1/18, 10:45:00,579,579
3732,12/1/18, 11:00:00,658,658
3733,12/1/18, 11:15:00,623,623
3734,12/1/18, 11:30:00,642,642
3735,12/1/18, 11:45:00,689,689
3736,12/1/18, 12:00:00,600,600
3737,12/1/18, 12:15:00,560,560
3738,12/1/18, 12:30:00,660,660
3739,12/1/18, 12:45:00,778,778
3740,12/1/18, 13:00:00,771,771
3741,12/1/18, 13:15:00,535,535
3742,12/1/18, 13:30:00,311,311
3743,12/1/18, 13:45:00,395,395
3744,12/1/18, 14:00:00,636,636
3745,12/1/18, 14:15:00,734,734
3746,12/1/18, 14:30:00,586,586
3747,12/1/18, 14:45:00,458,458
3748,12/1/18, 15:00:00,434,434
3749,12/1/18, 15:15:00,193,193
3750,12/1/18, 15:30:00,234,234
3751,12/1/18, 15:45:00,148,148
3752,12/1/18, 16:00:00,134,134
3753,12/1/18, 16:15:00,128,128
3754,12/1/18, 16:30:00,86,86
3755,12/1/18, 16:45:00,72,72
3756,12/1/18, 17:00:00,53,53
3757,12/1/18, 17:15:00,47,47
3758,12/1/18, 17:30:00,40,40
3759,12/1/18, 17:45:00,23,23
3760,12/1/18, 18:00:00,9,9
3761,12/1/18, 18:15:00,1,1
3762,12/1/18, 18:30:00,0,0
3763,12/1/18, 18:45:00,0,0
3764,12/1/18, 19:00:00,0,0
3765,12/1/18, 19:15:00,0,0
3766,12/1/18, 19:30:00,0,0
3767,12/1/18, 19:45:00,0,0
3768,12/1/18, 20:00:00,0,0
3769,12/1/18, 20:15:00,0,0
3770,12/1/18, 20:30:00,0,0
3771,12/1/18, 20:45:00,0,0
3772,12/1/18, 21:00:00,0,0
3773,12/1/18, 21:15:00,0,0
3774,12/1/18, 21:30:00,0,0
3775,12/1/18, 21:45:00,0,0
3776,12/1/18, 22:00:00,0,0
3777,12/1/18, 22:15:00,0,0
3778,12/1/18, 22:30:00,0,0
3779,12/1/18, 22:45:00,0,0
3780,12/1/18, 23:00:00,0,0
3781,12/1/18, 23:15:00,0,0
3782,12/1/18, 23:30:00,0,0
3783,12/1/18, 23:45:00,0,0
3784,12/1/18, 24:00:00,0,0
3785,13/01/2018 , 00:15:00,0,0
3786,13/01/2018 , 00:30:00,0,0
3787,13/01/2018 , 00:45:00,0,0
3788,13/01/2018 , 01:00:00,0,0
3789,13/01/2018 , 01:15:00,0,0
3790,13/01/2018 , 01:30:00,0,0
3791,13/01/2018 , 01:45:00,0,0
3792,13/01/2018 , 02:00:00,0,0
3793,13/01/2018 , 02:15:00,0,0
3794,13/01/2018 , 02:30:00,0,0
3795,13/01/2018 , 02:45:00,0,0
3796,13/01/2018 , 03:00:00,0,0
3797,13/01/2018 , 03:15:00,0,0
3798,13/01/2018 , 03:30:00,0,0
3799,13/01/2018 , 03:45:00,0,0
3800,13/01/2018 , 04:00:00,0,0
3801,13/01/2018 , 04:15:00,0,0
3802,13/01/2018 , 04:30:00,0,0
3803,13/01/2018 , 04:45:00,0,0
3804,13/01/2018 , 05:00:00,0,0
3805,13/01/2018 , 05:15:00,0,0
3806,13/01/2018 , 05:30:00,0,0
3807,13/01/2018 , 05:45:00,0,0
3808,13/01/2018 , 06:00:00,0,0
3809,13/01/2018 , 06:15:00,0,0
3810,13/01/2018 , 06:30:00,0,0
3811,13/01/2018 , 06:45:00,0,0
3812,13/01/2018 , 07:00:00,0,0
3813,13/01/2018 , 07:15:00,0,0
3814,13/01/2018 , 07:30:00,4,4
3815,13/01/2018 , 07:45:00,10,10
3816,13/01/2018 , 08:00:00,16,16
3817,13/01/2018 , 08:15:00,20,20
3818,13/01/2018 , 08:30:00,23,23
3819,13/01/2018 , 08:45:00,30,30
3820,13/01/2018 , 09:00:00,66,66
3821,13/01/2018 , 09:15:00,102,102
3822,13/01/2018 , 09:30:00,122,122
3823,13/01/2018 , 09:45:00,142,142
3824,13/01/2018 , 10:00:00,179,179
3825,13/01/2018 , 10:15:00,218,218
3826,13/01/2018 , 10:30:00,265,265
3827,13/01/2018 , 10:45:00,356,356
3828,13/01/2018 , 11:00:00,409,409
3829,13/01/2018 , 11:15:00,375,375
3830,13/01/2018 , 11:30:00,388,388
3831,13/01/2018 , 11:45:00,383,383
3832,13/01/2018 , 12:00:00,346,346
3833,13/01/2018 , 12:15:00,360,360
3834,13/01/2018 , 12:30:00,488,488
3835,13/01/2018 , 12:45:00,494,494
3836,13/01/2018 , 13:00:00,457,457
3837,13/01/2018 , 13:15:00,454,454
3838,13/01/2018 , 13:30:00,476,476
3839,13/01/2018 , 13:45:00,432,432
3840,13/01/2018 , 14:00:00,417,417
3841,13/01/2018 , 14:15:00,404,404
3842,13/01/2018 , 14:30:00,380,380
3843,13/01/2018 , 14:45:00,323,323
3844,13/01/2018 , 15:00:00,222,222
3845,13/01/2018 , 15:15:00,270,270
3846,13/01/2018 , 15:30:00,175,175
3847,13/01/2018 , 15:45:00,75,75
3848,13/01/2018 , 16:00:00,66,66
3849,13/01/2018 , 16:15:00,45,45
3850,13/01/2018 , 16:30:00,57,57
3851,13/01/2018 , 16:45:00,58,58
3852,13/01/2018 , 17:00:00,42,42
3853,13/01/2018 , 17:15:00,24,24
3854,13/01/2018 , 17:30:00,19,19
3855,13/01/2018 , 17:45:00,5,5
3856,13/01/2018 , 18:00:00,1,1
3857,13/01/2018 , 18:15:00,0,0
3858,13/01/2018 , 18:30:00,0,0
3859,13/01/2018 , 18:45:00,0,0
3860,13/01/2018 , 19:00:00,0,0
3861,13/01/2018 , 19:15:00,0,0
3862,13/01/2018 , 19:30:00,0,0
3863,13/01/2018 , 19:45:00,0,0
3864,13/01/2018 , 20:00:00,0,0
3865,13/01/2018 , 20:15:00,0,0
3866,13/01/2018 , 20:30:00,0,0
3867,13/01/2018 , 20:45:00,0,0
3868,13/01/2018 , 21:00:00,0,0
3869,13/01/2018 , 21:15:00,0,0
3870,13/01/2018 , 21:30:00,0,0
3871,13/01/2018 , 21:45:00,0,0
3872,13/01/2018 , 22:00:00,0,0
3873,13/01/2018 , 22:15:00,0,0
3874,13/01/2018 , 22:30:00,0,0
3875,13/01/2018 , 22:45:00,0,0
3876,13/01/2018 , 23:00:00,0,0
3877,13/01/2018 , 23:15:00,0,0
3878,13/01/2018 , 23:30:00,0,0
3879,13/01/2018 , 23:45:00,0,0
3880,13/01/2018 , 24:00:00,0,0
3881,14/01/2018 , 00:15:00,0,0
3882,14/01/2018 , 00:30:00,0,0
3883,14/01/2018 , 00:45:00,0,0
3884,14/01/2018 , 01:00:00,0,0
3885,14/01/2018 , 01:15:00,0,0
3886,14/01/2018 , 01:30:00,0,0
3887,14/01/2018 , 01:45:00,0,0
3888,14/01/2018 , 02:00:00,0,0
3889,14/01/2018 , 02:15:00,0,0
3890,14/01/2018 , 02:30:00,0,0
3891,14/01/2018 , 02:45:00,0,0
3892,14/01/2018 , 03:00:00,0,0
3893,14/01/2018 , 03:15:00,0,0
3894,14/01/2018 , 03:30:00,0,0
3895,14/01/2018 , 03:45:00,0,0
3896,14/01/2018 , 04:00:00,0,0
3897,14/01/2018 , 04:15:00,0,0
3898,14/01/2018 , 04:30:00,0,0
3899,14/01/2018 , 04:45:00,0,0
3900,14/01/2018 , 05:00:00,0,0
3901,14/01/2018 , 05:15:00,0,0
3902,14/01/2018 , 05:30:00,0,0
3903,14/01/2018 , 05:45:00,0,0
3904,14/01/2018 , 06:00:00,0,0
3905,14/01/2018 , 06:15:00,0,0
3906,14/01/2018 , 06:30:00,0,0
3907,14/01/2018 , 06:45:00,0,0
3908,14/01/2018 , 07:00:00,0,0
3909,14/01/2018 , 07:15:00,0,0
3910,14/01/2018 , 07:30:00,0,0
3911,14/01/2018 , 07:45:00,4,4
3912,14/01/2018 , 08:00:00,8,8
3913,14/01/2018 , 08:15:00,7,7
3914,14/01/2018 , 08:30:00,8,8
3915,14/01/2018 , 08:45:00,16,16
3916,14/01/2018 , 09:00:00,30,30
3917,14/01/2018 , 09:15:00,39,39
3918,14/01/2018 , 09:30:00,45,45
3919,14/01/2018 , 09:45:00,51,51
3920,14/01/2018 , 10:00:00,57,57
3921,14/01/2018 , 10:15:00,68,68
3922,14/01/2018 , 10:30:00,82,82
3923,14/01/2018 , 10:45:00,109,109
3924,14/01/2018 , 11:00:00,665,665
3925,14/01/2018 , 11:15:00,904,904
3926,14/01/2018 , 11:30:00,944,944
3927,14/01/2018 , 11:45:00,892,892
3928,14/01/2018 , 12:00:00,831,831
3929,14/01/2018 , 12:15:00,1038,1038
3930,14/01/2018 , 12:30:00,1255,1255
3931,14/01/2018 , 12:45:00,1213,1213
3932,14/01/2018 , 13:00:00,1405,1405
3933,14/01/2018 , 13:15:00,1353,1353
3934,14/01/2018 , 13:30:00,1329,1329
3935,14/01/2018 , 13:45:00,1252,1252
3936,14/01/2018 , 14:00:00,1295,1295
3937,14/01/2018 , 14:15:00,1169,1169
3938,14/01/2018 , 14:30:00,1064,1064
3939,14/01/2018 , 14:45:00,903,903
3940,14/01/2018 , 15:00:00,796,796
3941,14/01/2018 , 15:15:00,623,623
3942,14/01/2018 , 15:30:00,543,543
3943,14/01/2018 , 15:45:00,457,457
3944,14/01/2018 , 16:00:00,290,290
3945,14/01/2018 , 16:15:00,201,201
3946,14/01/2018 , 16:30:00,144,144
3947,14/01/2018 , 16:45:00,120,120
3948,14/01/2018 , 17:00:00,104,104
3949,14/01/2018 , 17:15:00,87,87
3950,14/01/2018 , 17:30:00,92,92
3951,14/01/2018 , 17:45:00,47,47
3952,14/01/2018 , 18:00:00,22,22
3953,14/01/2018 , 18:15:00,5,5
3954,14/01/2018 , 18:30:00,0,0
3955,14/01/2018 , 18:45:00,0,0
3956,14/01/2018 , 19:00:00,0,0
3957,14/01/2018 , 19:15:00,0,0
3958,14/01/2018 , 19:30:00,0,0
3959,14/01/2018 , 19:45:00,0,0
3960,14/01/2018 , 20:00:00,0,0
3961,14/01/2018 , 20:15:00,0,0
3962,14/01/2018 , 20:30:00,0,0
3963,14/01/2018 , 20:45:00,0,0
3964,14/01/2018 , 21:00:00,0,0
3965,14/01/2018 , 21:15:00,0,0
3966,14/01/2018 , 21:30:00,0,0
3967,14/01/2018 , 21:45:00,0,0
3968,14/01/2018 , 22:00:00,0,0
3969,14/01/2018 , 22:15:00,0,0
3970,14/01/2018 , 22:30:00,0,0
